t,rms_l,rms_r,onset_l,onset_r,zcr_l,zcr_r,band_low_l,band_low_r,drive_l,drive_r,agc
6.615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.005
6.636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.005
6.656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.005
6.676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.005
6.696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.004
6.716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.004
6.735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.004
6.756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.004
6.777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.004
6.796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.004
6.815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.003
6.836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.003
6.856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.003
6.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.003
6.896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.003
6.916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.003
6.936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.003
6.956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.003
6.976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.003
6.996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.002
7.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.002
7.036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.002
7.056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.002
7.076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.002
7.096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.002
7.115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.002
7.135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.002
7.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.002
7.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.002
7.196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.002
7.217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.002
7.236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.001
7.256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.001
7.278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.001
7.296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.001
7.315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.001
7.336,0.00237,0.00313,0.0,0.0,0.0928,0.0824,0.00426,0.00548,180,180,1.769
7.356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,1.739
7.376,0.00634,0.0,1.0,0.0,0.0396,0.0,0.01105,0.0,142,1,1.721
7.396,0.00605,0.00682,0.0,1.0,0.0177,0.0115,0.01148,0.01085,180,141,1.704
7.416,0.00559,0.00591,0.0,0.0,0.0282,0.0261,0.0065,0.00745,154,180,2.364
7.437,0.00739,0.0076,0.784,0.813,0.0396,0.0313,0.01173,0.01328,176,208,2.331
7.456,0.0,0.00434,0.0,0.0,0.0,0.0428,0.0,0.00566,43,68,2.895
7.475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,13,2.82
7.497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2.749
7.515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.68
7.536,0.00366,0.00476,0.0,0.23,0.0396,0.0219,0.00581,0.00606,79,120,2.971
7.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,23,2.894
7.576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,2.819
7.596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.748
7.616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.679
7.635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.614
7.656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.55
7.675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.49
7.695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.431
7.716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.375
7.736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.321
7.755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.269
7.775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.22
7.796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.172
7.815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.126
7.836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.082
7.855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.039
7.876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.998
7.896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.959
7.916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.922
7.936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.886
7.956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.851
7.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.817
7.996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.785
8.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.755
8.036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.725
8.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.697
8.077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.669
8.096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.643
8.115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.618
8.136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.594
8.156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.57
8.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.548
8.196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.526
8.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.506
8.236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.486
8.256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.467
8.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.449
8.296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.431
8.315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.414
8.335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.398
8.356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.382
8.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.367
8.396,0.0039,0.00357,0.0,0.0,0.0678,0.0657,0.00953,0.00879,180,180,2.079
8.417,0.00244,0.0028,0.0,0.0,0.1616,0.1679,0.00771,0.00835,180,180,2.681
8.436,0.00474,0.00426,0.557,0.0,0.0532,0.0448,0.01169,0.01079,165,180,2.66
8.456,0.00848,0.00866,1.0,1.0,0.0083,0.0063,0.02102,0.02158,236,176,2.605
8.476,0.0053,0.00621,0.0,0.0,0.0803,0.0688,0.00987,0.01167,180,180,3.126
8.496,0.00436,0.00513,0.0,0.0,0.0647,0.0594,0.01016,0.01194,180,180,3.568
8.517,0.00477,0.00494,0.0,0.0,0.0855,0.0876,0.00987,0.01011,180,180,3.941
8.536,0.00562,0.00554,0.178,0.112,0.1032,0.1199,0.01336,0.01321,160,154,4.064
8.556,0.00394,0.00435,0.0,0.0,0.1147,0.1001,0.00965,0.01023,180,180,4.361
8.577,0.00359,0.00359,0.0,0.0,0.1032,0.1011,0.00865,0.009,180,180,4.613
8.596,0.00248,0.00253,0.0,0.0,0.1168,0.1022,0.00731,0.00742,180,180,4.826
8.616,0.00377,0.00453,0.0,0.251,0.0938,0.0918,0.00822,0.01001,180,186,4.797
8.636,0.00724,0.00734,0.78,0.593,0.0532,0.0469,0.01496,0.01506,193,236,4.671
8.656,0.00691,0.00738,0.0,0.0,0.0323,0.0261,0.01887,0.01997,180,180,4.875
8.676,0.00427,0.00504,0.0,0.0,0.147,0.1241,0.00905,0.01116,180,180,5.047
8.696,0.00545,0.00655,0.235,0.316,0.1105,0.1022,0.01407,0.01681,216,227,4.972
8.717,0.00186,0.00151,0.0,0.0,0.1439,0.171,0.00519,0.00433,180,180,5.13
8.735,0.00434,0.00387,0.0,0.0,0.1032,0.1116,0.01033,0.00944,180,180,5.264
8.756,0.00327,0.004,0.0,0.0,0.1157,0.1137,0.00791,0.00953,180,180,5.377
8.775,0.00413,0.00422,0.0,0.0,0.1137,0.1241,0.00935,0.00898,180,180,5.472
8.796,0.00305,0.00284,0.0,0.0,0.1366,0.1283,0.00587,0.00564,180,180,5.553
8.816,0.00452,0.00458,0.229,0.232,0.0438,0.0521,0.01094,0.01093,192,189,5.503
8.836,0.00657,0.007,0.472,0.508,0.0417,0.0438,0.01156,0.01185,236,236,5.377
8.856,0.00658,0.00667,0.0,0.0,0.0469,0.0448,0.01592,0.01638,180,180,5.472
8.876,0.00497,0.00523,0.0,0.0,0.0563,0.0501,0.01216,0.01303,180,180,5.553
8.896,0.00258,0.00283,0.0,0.0,0.0959,0.1105,0.00491,0.00552,180,180,5.622
8.915,0.00192,0.00163,0.0,0.0,0.122,0.1262,0.00456,0.00358,180,180,5.68
8.936,0.00273,0.00275,0.0,0.0,0.0761,0.0886,0.00586,0.00589,180,180,5.729
8.956,0.00156,0.00202,0.0,0.0,0.1064,0.0667,0.00416,0.0054,180,180,5.771
8.976,0.00231,0.00265,0.0,0.0,0.097,0.0824,0.00519,0.00605,180,180,5.806
8.997,0.00299,0.00296,0.0,0.0,0.0772,0.0855,0.00576,0.0059,180,180,5.836
9.016,0.00543,0.00531,0.428,0.354,0.0594,0.0594,0.01337,0.01318,189,190,5.71
9.036,0.00319,0.00301,0.0,0.0,0.0511,0.0594,0.00785,0.00752,180,180,5.754
9.056,0.00261,0.00271,0.0,0.0,0.0428,0.0407,0.0061,0.00648,180,180,5.792
9.075,0.00326,0.00291,0.0,0.0,0.0615,0.0678,0.00803,0.00724,180,180,5.824
9.096,0.00384,0.00407,0.0,0.0,0.0574,0.0636,0.00822,0.00901,180,180,5.851
9.115,0.00368,0.00403,0.0,0.0,0.0355,0.0313,0.00873,0.00946,180,180,5.874
9.137,0.00411,0.00363,0.0,0.0,0.0334,0.0459,0.00894,0.00776,180,180,5.893
9.156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,12,5.701
9.176,0.0,0.00214,0.0,0.0,0.0,0.0375,0.0,0.00624,3,180,5.747
9.196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,5.561
9.215,0.00237,0.00212,0.0,0.0,0.0574,0.048,0.00583,0.00532,180,180,5.628
9.236,0.00231,0.0022,0.0,0.0,0.0699,0.074,0.00585,0.00571,180,180,5.685
9.256,0.0039,0.00425,0.0,0.0,0.048,0.0626,0.00916,0.00995,180,180,5.734
9.276,0.00291,0.00249,0.0,0.0,0.0469,0.0553,0.00869,0.00771,180,180,5.775
9.296,0.00353,0.00345,0.0,0.0,0.0469,0.0365,0.00801,0.00805,180,180,5.809
9.315,0.00406,0.00414,0.0,0.0,0.0188,0.0229,0.00945,0.00967,180,180,5.839
9.337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,14,5.649
9.356,0.00205,0.0,0.0,0.0,0.0751,0.0,0.00554,0.0,180,3,5.703
9.376,0.00353,0.0036,0.0,0.0,0.0428,0.0532,0.00766,0.0077,180,180,5.748
9.396,0.00389,0.00364,0.0,0.0,0.0334,0.0355,0.00776,0.00742,180,180,5.787
9.418,0.00404,0.0041,0.0,0.0,0.0542,0.0501,0.01054,0.01052,180,180,5.82
9.437,0.00235,0.00289,0.0,0.0,0.0792,0.0667,0.00606,0.00734,180,180,5.847
9.456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,11,5.657
9.478,0.003,0.00325,0.0,0.0,0.0542,0.0563,0.0068,0.0075,180,180,5.71
9.496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,11,5.525
9.516,0.00308,0.003,0.0,0.0,0.0542,0.048,0.00733,0.00713,180,180,5.598
9.536,0.00178,0.00175,0.0,0.0,0.0667,0.0792,0.00471,0.00459,180,180,5.66
9.557,0.00163,0.00197,0.0,0.0,0.0803,0.0761,0.00422,0.00513,180,180,5.712
9.576,0.00165,0.00135,0.0,0.0,0.0615,0.0594,0.00471,0.00422,180,180,5.756
9.596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,6,5.57
9.616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,5.391
9.636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5.218
9.655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5.053
9.677,0.00293,0.00236,0.0,0.0,0.0501,0.0667,0.00712,0.00576,180,180,5.198
9.695,0.00162,0.00172,0.0,0.0,0.073,0.0542,0.00486,0.00518,180,180,5.321
9.715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,5.152
9.735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,4.989
9.757,0.00218,0.00204,0.0,0.0,0.0511,0.0428,0.00599,0.00594,180,180,5.144
9.775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,4.982
9.796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,4.826
9.816,0.00205,0.002,0.0,0.0,0.0355,0.0396,0.00576,0.00552,180,180,5.006
9.836,0.0032,0.00325,0.0,0.0,0.0553,0.0396,0.00729,0.00744,180,180,5.159
9.856,0.0,0.00362,0.0,0.0,0.0,0.0407,0.0,0.00809,9,180,5.288
9.876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,11,5.12
9.897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,4.958
9.916,0.00334,0.0032,0.0,0.0,0.0396,0.0417,0.00817,0.00783,180,180,5.118
9.936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,4.957
9.958,0.00256,0.0025,0.0,0.0,0.0448,0.0469,0.00567,0.00547,180,180,5.117
9.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,4.955
9.996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,4.8
10.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.651
10.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.508
10.056,0.00251,0.00241,0.0,0.0,0.0334,0.0417,0.00609,0.00577,180,180,4.737
10.076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,4.591
10.096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,4.45
10.117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.315
10.135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.185
10.156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.06
10.177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.94
10.196,0.00261,0.00278,0.0,0.0,0.0448,0.0532,0.00585,0.00641,180,180,4.256
10.216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,7,4.128
10.236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,4.006
10.256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.888
10.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.775
10.296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.666
10.316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.561
10.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.461
10.355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.364
10.376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.272
10.396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.183
10.415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.097
10.436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.015
10.456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.936
10.476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.86
10.496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.787
10.516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.717
10.536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.65
10.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.585
10.576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.523
10.596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.463
10.615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.406
10.636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.351
10.656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.298
10.675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.247
10.696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.198
10.715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.151
10.737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.106
10.756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.062
10.776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.021
10.796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.981
10.815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.942
10.835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.905
10.855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.87
10.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.836
10.896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.803
10.916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.771
10.935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.741
10.956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.712
10.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.684
10.996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.657
11.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.632
11.036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.607
11.056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.583
11.076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.56
11.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.538
11.116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.517
11.136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.497
11.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.477
11.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.459
11.195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.441
11.216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.423
11.235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.407
11.256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.391
11.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.376
11.296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.361
11.315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.347
11.335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.333
11.355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.32
11.376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.307
11.396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.295
11.416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.284
11.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.273
11.456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.262
11.476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.252
11.496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.242
11.515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.232
11.536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.223
11.557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.214
11.576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.206
11.595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.198
11.616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.19
11.636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.183
11.656,0.0,0.00158,0.0,0.0,0.0,0.0542,0.0,0.00442,0,180,1.922
11.676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1.886
11.696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.851
11.717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.818
11.736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.786
11.755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.755
11.775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.726
11.796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.697
11.817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.67
11.836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.643
11.856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.618
11.876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.594
11.896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.571
11.915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.548
11.935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.527
11.957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.506
11.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.486
11.996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.467
12.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.449
12.036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.431
12.056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.414
12.076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.398
12.097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.383
12.115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.368
12.135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.353
12.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.339
12.177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.326
12.196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.313
12.216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.301
12.237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.289
12.256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.278
12.276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.267
12.296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.256
12.316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.246
12.335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.237
12.355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.227
12.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.219
12.396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.21
12.416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.202
12.436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.194
12.456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.186
12.476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.179
12.496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.172
12.517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.165
12.536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.159
12.557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.152
12.576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.146
12.596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.141
12.617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.135
12.636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.13
12.657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.125
12.676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.12
12.696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.115
12.715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.111
12.737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.106
